"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2015-M01","2015-M02","2015-M03","2015-M04","2015-M05","2015-M06","2015-M07","2015-M08","2015-M09","2015-M10","2015-M11","2015-M12","2016-M01","2016-M02","2016-M03","2016-M04","2016-M05","2016-M06","2016-M07","2016-M08","2016-M09","2016-M10","2016-M11","2016-M12","2017-M01","2017-M02","2017-M03","2017-M04","2017-M05","2017-M06","2017-M07","2017-M08","2017-M09","2017-M10","2017-M11","2017-M12","2018-M01","2018-M02","2018-M03","2018-M04","2018-M05","2018-M06","2018-M07","2018-M08","2018-M09","2018-M10","2018-M11","2018-M12","2019-M01","2019-M02","2019-M03","2019-M04","2019-M05","2019-M06","2019-M07","2019-M08","2019-M09","2019-M10","2019-M11","2019-M12","2020-M01","2020-M02","2020-M03","2020-M04","2020-M05","2020-M06","2020-M07","2020-M08","2020-M09","2020-M10","2020-M11","2020-M12","2021-M01","2021-M02","2021-M03","2021-M04","2021-M05","2021-M06","2021-M07","2021-M08","2021-M09","2021-M10","2021-M11","2021-M12","2022-M01","2022-M02","2022-M03","2022-M04","2022-M05","2022-M06","2022-M07","2022-M08","2022-M09","2022-M10","2022-M11","2022-M12","2023-M01","2023-M02","2023-M03","2023-M04","2023-M05","2023-M06","2023-M07","2023-M08","2023-M09","2023-M10","2023-M11","2023-M12","2024-M01","2024-M02","2024-M03","2024-M04","2024-M05","2024-M06","2024-M07","2024-M08","2024-M09","2024-M10","2024-M11","2024-M12"
"IMF.STA:ER(4.0.1)","IND.XDC_USD.PA_RT.M","OBS_VALUE","India","Domestic currency per US Dollar","Period average","Monthly","Units","62.2259285714286","62.0376111111111","62.4498380952381","62.7531611111111","63.8003263157895","63.8607363636364","63.6349782608696","65.07233","66.21781","65.058005","66.1170944444445","66.5955142857143","67.25233","68.237665","67.02185","66.46953125","66.9067318181818","67.2968636363637","67.207625","66.9396428571429","66.73773","66.7476888888889","67.6256619047619","67.9004333333333","68.0803666666667","67.07545","65.8766571428572","64.5070888888889","64.4248380952381","64.4429904761905","64.455880952381","63.968385","64.4409476190476","65.0812842105263","64.8626136363636","64.2423210526316","63.6368954545455","64.3738388888889","65.0213315789474","65.636347368421","67.53935909","67.7930666666667","68.6933590909091","69.54651","72.2152833333333","73.6323047619048","71.8542388888889","70.73107","70.7328695652174","71.2217684210526","69.4786473684211","69.4274055555556","69.7731227272727","69.4388631578947","68.8083043478261","71.145695","71.3336631578947","71.0394473684211","71.451695","71.1926047619048","71.3137826086957","71.4885166666667","74.3507","76.2364882352941","75.6598777777778","75.7268363636364","74.9933913043478","74.6719238095238","73.4817409090909","73.45811","74.2197894736842","73.5936454545454","73.109395","72.7564631578947","72.7928","74.4722117647059","73.2677421052631","73.5582590909091","74.5269666666666","74.18459","73.5634095238095","74.9152842105263","74.4965105263158","75.3725217391304","74.4416","75.0031263157895","76.2444714285714","76.1678333333333","77.319275","78.0745772727273","79.6015523809524","79.555047368421","80.2315545454546","82.3401166666667","81.8105190476191","82.4642136363636","81.8995904761905","82.608545","82.28857","82.0207823529412","82.3433238095238","82.2336571428571","82.1519428571429","82.7853857142857","83.04746","83.235335","83.298005","83.27872","83.120980952381","82.96364","82.9976277777778","83.4060111111111","83.39294","83.4709157894737","83.5946545454545","83.8962904761905","83.808215","84.0295136363636","84.3643611111111","84.9862285714286"
"IMF.STA:ER(4.0.1)","TGO.XDC_USD.PA_RT.M","OBS_VALUE","Togo","Domestic currency per US Dollar","Period average","Monthly","Units","564.4421179440272","577.9535051741684","605.2558203909658","608.5339493288061","588.3259862505661","584.9850217478688","596.5532635041704","588.8806857044942","584.5703337032952","583.8466331137784","610.9882637853949","603.0578609098178","604.0314374772668","591.3276984099932","590.9699990990543","578.4866224598455","579.9237273151005","584.168056477603","592.6327767715298","585.0626672354173","585.0443109305653","594.9158054304104","607.4263922854229","622.1786261127858","617.9872985692743","616.3474322654602","613.9220258150576","611.7480104451439","593.2236038887633","584.1396813574453","569.845243118462","555.5784647677164","550.5502266132905","557.9828248185452","558.8319986369058","554.1951104549722","537.6917086765851","531.2339040152902","531.7338454412311","534.3279326833004","555.3203344762297","561.6894602925928","561.3317722474324","567.9794523126565","562.6330551433693","571.1899308302949","577.0782697713664","576.1989366620328","574.5738390912647","577.8771313919735","580.365743705561","583.6825128467511","586.4827827246042","580.8321674606407","584.7157423950487","589.5592314637549","596.1129382643262","593.4884681502392","593.575085103653","590.2370550999015","590.9328932712903","601.5194864740944","592.9067565069175","603.9063147331498","601.6932905882946","582.835045092705","572.2189730635813","554.5753452232487","556.2535991951722","557.0674067954858","554.1157943007821","539.0071488865935","538.9574269668922","542.2073252382645","551.2666664230602","547.5845430791964","540.0643367938922","544.494106461005","554.8698092894579","557.2265812031904","557.2975937160973","565.4082198078333","574.6928226387973","580.298668779575","579.7502146428609","578.3484248670858","595.2986552818139","606.315699857961","620.085078224701","620.829346778645","644.4278783852542","647.6390617890032","662.330425044616","667.5954133731155","643.0148644553983","619.4813482337319","609.1159810567369","612.1800076527518","612.7103080809038","598.0795161560052","603.595123073384","605.1339961505519","593.189117263289","601.306117080658","613.9729452665085","621.0217062003228","606.9052615642277","601.6269224456667","601.51196475391","607.66499477259","603.3341917919096","611.4574557334499","606.6807360353961","609.6821265916907","604.8983216659705","595.6648835174171","590.6329911759409","601.5554625199338","617.0726102323498","625.9878325181916"
"IMF.STA:ER(4.0.1)","NCL.XDC_USD.PA_RT.M","OBS_VALUE","New Caledonia","Domestic currency per US Dollar","Period average","Monthly","Units","102.6833122992228","105.1413039168609","110.1081412076533","110.7044984368187","107.0282657147598","106.4204774393903","108.524972024844","107.1291766415832","106.3450373887031","106.2133817746338","111.1509873323398","109.7082884102649","109.8854014632147","107.5743372025175","107.5092645424755","105.2382886155518","105.4997267364284","106.2718551142352","107.8117570631416","106.4346027067882","106.4312633277379","108.2270856456751","110.503011655164","113.1867380906113","112.4242517675382","112.1259272831485","111.6846973322256","111.2892004476464","107.9192403346145","106.2666931122654","103.6662488520427","101.0708364787962","100.1560993741193","101.5082376686264","101.6627193729767","100.8191766568229","97.81687774089102","96.6420738917054","96.73302323786369","97.20493959906487","101.0238774151615","102.182548808531","102.1174781979595","103.326824181369","102.3542075874669","103.9108744458272","104.9820810889674","104.8221128062856","104.5264750498692","105.1274099981059","105.5801383599061","106.1835250150157","106.6929501221233","105.6649901712505","106.3714901384744","107.2526176887561","108.4448680554931","107.9674244420959","107.983181798599","107.3759273672892","107.5025142501439","109.4284273269143","107.8615994576726","109.8626391331167","109.4600457720479","106.0293536778922","104.0980778129227","100.8883489673518","101.1936569364738","101.3417048182989","100.8047474617431","98.05618262902951","98.04713721720341","98.63835872341481","100.2864341071087","99.61658221402276","98.24850625725115","99.05436997238037","100.9419178714257","101.3706618271697","101.3835804237948","102.8590655540568","104.5481205373007","105.5679360891089","105.4681613104174","105.2131477089377","108.2967336921366","110.3009544844254","112.8058798506404","112.9412771888786","117.2343221508508","117.8185006481931","120.4911535089901","121.4489602062584","116.9772666512169","112.6960492883272","110.8103816510354","111.3677893813404","111.4642616372994","108.8026279132223","109.8060271451576","110.0859789413617","107.9129665275736","109.3896111660276","111.6939605990323","112.9762712156209","110.4082075523303","109.4479720792819","109.4270589755489","110.5464182205606","109.7585585254134","111.2363427333611","110.367361867249","110.9133748489637","110.0431050382069","108.3633579341868","107.4479560597875","109.4349720893138","112.2578516617152","113.8797089347489"
"IMF.STA:ER(4.0.1)","BTN.XDC_USD.PA_RT.M","OBS_VALUE","Bhutan","Domestic currency per US Dollar","Period average","Monthly","Units","62.2259285714286","62.0376111111111","62.4498380952381","62.7531611111111","63.8003263157895","63.8607363636364","63.6349782608696","65.07233","66.21781","65.058005","66.1170944444445","66.5955142857143","67.25233","68.237665","67.02185","66.46953125","66.9067318181818","67.2968636363637","67.207625","66.9396428571429","66.73773","66.7476888888889","67.6256619047619","67.9004333333333","68.0803666666667","67.07545","65.8766571428572","64.5070888888889","64.4248380952381","64.4429904761905","64.455880952381","63.968385","64.4409476190476","65.0812842105263","64.8626136363636","64.2423210526316","63.6368954545455","64.3738388888889","65.0213315789474","65.636347368421","67.53935909","67.7930666666667","68.6933590909091","69.54651","72.2152833333333","73.6323047619048","71.8542388888889","70.73107","70.7328695652174","71.2217684210526","69.4786473684211","69.4274055555556","69.7731227272727","69.4388631578947","68.8083043478261","71.145695","71.3336631578947","71.0394473684211","71.451695","71.1926047619048","71.3137826086957","71.4885166666667","74.3507","76.2364882352941","75.6598777777778","75.7268363636364","74.9933913043478","74.6719238095238","73.4817409090909","73.45811","74.2197894736842","73.5936454545454","73.109395","72.7564631578947","72.7928","74.4722117647059","73.2677421052631","73.5582590909091","74.5269666666666","74.18459","73.5634095238095","74.9152842105263","74.4965105263158","75.3725217391304","74.4416","75.0031263157895","76.2444714285714","76.1678333333333","77.319275","78.0745772727273","79.6015523809524","79.555047368421","80.2315545454546","82.3401166666667","81.8105190476191","82.4642136363636","81.8995904761905","82.608545","82.28857","82.0207823529412","82.3433238095238","82.2336571428571","82.1519428571429","82.7853857142857","83.04746","83.235335","83.298005","83.27872","83.120980952381","82.96364","82.9976277777778","83.4060111111111","83.39294","83.4709157894737","83.5946545454545","83.8962904761905","83.808215","84.0295136363636","84.3643611111111","84.9862285714286"
"IMF.STA:ER(4.0.1)","HND.XDC_USD.PA_RT.M","OBS_VALUE","Honduras","Domestic currency per US Dollar","Period average","Monthly","Units","21.6061","21.7755","21.8358","21.9403","21.9378","21.9247","21.9191","21.9807","21.948","22.0385","22.1451","22.2905","22.4548","22.5875","22.6261","22.5902","22.608","22.7417","22.8394","22.88897826086957","22.9656","23.08148333333334","23.18045909090909","23.456","23.58739047619048","23.5673","23.5316652173913","23.46232666666667","23.47023636363637","23.44368636363636","23.43496190476191","23.37232608695653","23.382735","23.46616470588236","23.5682619047619","23.55795263157895","23.59888181818182","23.563805","23.6163105263158","23.65141904761904","23.80158636363636","23.95255714285714","23.98616818181818","23.9976","24.0393","24.07404444444444","24.22240909090908","24.32865789473685","24.33721363636364","24.38353","24.4229","24.4331","24.45749090909091","24.50532","24.49948260869566","24.5406","24.60558947368421","24.63497368421052","24.63685238095238","24.64541428571429","24.64951818181818","24.67142","24.71522272727273","24.8058","24.83038095238095","24.77546818181818","24.67907391304348","24.54102857142857","24.48278095238095","24.398","24.2852","24.14867272727272","24.09635","24.07613","24.0291","24.01377894736842","23.99831904761904","23.96450454545454","23.76459545454545","23.75989090909091","24.05874285714286","24.08763888888889","24.10690454545454","24.24390869565218","24.4288","24.49123","24.37518260869565","24.33732777777778","24.37621428571429","24.39289090909091","24.4313619047619","24.45714782608696","24.58863333333333","24.67237142857143","24.66868181818182","24.61064285714286","24.58558095238096","24.55523","24.57602173913043","24.5661875","24.55870909090909","24.59356363636364","24.59116666666667","24.58846521739131","24.623795","24.66040526315789","24.67443181818182","24.646205","24.64252727272728","24.66315238095238","24.67246111111111","24.66762380952381","24.6924","24.70693500000001","24.7345","24.7588","24.7876","24.89904736842106","25.07334761904761","25.29299473684211"
"IMF.STA:ER(4.0.1)","CHL.XDC_USD.PA_RT.M","OBS_VALUE","Chile","Domestic currency per US Dollar","Period average","Monthly","Units","621.333684210526","623.6175","628.503181818182","614.805909090909","607.695","629.994761904762","650.139545454545","688.115714285714","691.729047619047","685.314285714286","704.002380952381","704.238","721.948","704.084761904762","682.067727272727","669.932380952381","682.2915","681.071904761905","657.4635","658.792857142857","668.632380952381","663.922105263158","666.117619047619","667.168095238095","661.194285714286","643.2095","661.202608695652","655.743333333333","671.389545454545","665.153333333333","658.171428571428","644.241818181818","625.541578947369","629.5465","633.687894736842","636.9236842105263","605.5971428571429","597.0331578947367","603.1385","600.5547619047619","625.437619047619","636.1461904761906","652.4257894736842","656.2509090909091","680.941875","677.0959090909091","678.5316666666668","682.1682352941176","677.3933333333333","655.9005263157895","668.231","667.0845454545455","692.0880952380952","692.409","686.4885714285714","713.7033333333333","717.865","721.687894736842","770.6788235294118","771.2389473684211","775.1088888888889","796.5715789473684","839.3754545454545","853.3790476190476","822.6972222222222","793.7180952380952","782.93","784.6619047619048","773.3673684210526","788.2671428571429","762.2578947368421","740.391875","722.9505263157895","722.5336842105263","726.3660869565217","707.8452380952381","710.5466666666667","726.5445","751.9157894736842","779.8895","786.1323529411765","813.9505","812.3068421052632","846.4828571428571","822.383","807.9761111111111","799.1873913043478","815.123","850.682380952381","856.8284210526316","950.0168421052632","904.3522727272727","922.8752631578947","955.8947368421053","916.9221052631578","877.52875","826.436","798.8394444444444","809.5039130434783","803.8368421052631","798.374761904762","800.7416666666667","814.7573684210525","855.6595454545455","886.2833333333333","926.347","888.8211111111111","871.1973333333333","907.9542857142857","963.1625","967.9325","960.1381818181818","918.4342105263158","925.5905555555556","937.511","929.8952380952381","926.9335294117647","934.1809523809524","971.0705555555556","980.0625"
"IMF.STA:ER(4.0.1)","GBR.XDC_USD.PA_RT.M","OBS_VALUE","United Kingdom","Domestic currency per US Dollar","Period average","Monthly","Units","0.65556575324505","0.652512838012764","0.667745388665762","0.6692104629176","0.64630406947141","0.643011856372692","0.642806956702603","0.640859201697342","0.651214730916101","0.660763843002511","0.657396983960323","0.667153662212953","0.694408181402733","0.6997055237152","0.702962076505912","0.698810891956864","0.68853023953722","0.704277439329059","0.760458907606986","0.762492929497632","0.761105907981426","0.810370715","0.804372221054895","0.800118530777082","0.813702754383824","0.800973002458238","0.81086784564546","0.7915","0.773408985","0.781178428641213","0.769826717","0.7714755308087075","0.7502987126749837","0.7573162155826827","0.7571441280633578","0.7460278678710043","0.723511637","0.716643566","0.715826933499678","0.7105084195247714","0.7416471984277079","0.7523470541134571","0.759434619007925","0.7764550591341117","0.7655872557927758","0.768502572737022","0.7750736319950395","0.7888405358856709","0.7757579339719174","0.7686550559297693","0.7592932064952109","0.7666830225711482","0.778733889942652","0.7888348317908326","0.8019158498667729","0.8233070748273864","0.8089878550698258","0.7913626365325366","0.7762436751461073","0.7615662879989848","0.7649827332468779","0.7715234746168778","0.807687718557543","0.8058423570888945","0.8127681600212174","0.7985973726146438","0.78843922823063","0.7621399365137433","0.7718401827717553","0.7710255925423465","0.7574911891814309","0.7476569749798794","0.7329709627766486","0.7217638388719212","0.7216535278660237","0.7225035781129585","0.7102679091093835","0.7127468290865503","0.7243581733859942","0.7245189280569957","0.728575098836964","0.7299776261857573","0.7420186617693435","0.7534242022013281","0.7381665109394335","0.738849688808177","0.7589656947505974","0.7727770965137584","0.8038455973376634","0.8128377019794738","0.8344528909620407","0.8332102454561635","0.8834663686440116","0.8853572970041722","0.8545091379070935","0.8191823596306932","0.8183105161084425","0.8262971233987771","0.8239194564997397","0.803254071494075","0.8011985930952705","0.792575455070407","0.7750024983633168","0.7868735190235613","0.8072230316875401","0.8221350063128224","0.8065735746332611","0.7911040351250191","0.7875078750787511","0.7916982521281839","0.7865005053265747","0.7985215943054002","0.7920015387458464","0.7867641426030713","0.7771129145064776","0.7740608522409985","0.7563896011557633","0.7657101091136904","0.7842505969591717","0.7884569896712134"
"IMF.STA:ER(4.0.1)","GIB.XDC_USD.PA_RT.M","OBS_VALUE","Gibraltar","Domestic currency per US Dollar","Period average","Monthly","Units","0.65556575324505","0.652512838012764","0.667745388665762","0.6692104629176","0.64630406947141","0.643011856372692","0.642806956702603","0.640859201697342","0.651214730916101","0.660763843002511","0.657396983960323","0.667153662212953","0.694408181402733","0.6997055237152","0.702962076505912","0.698810891956864","0.68853023953722","0.704277439329059","0.760458907606986","0.762492929497632","0.761105907981426","0.810370715","0.804372221054895","0.800118530777082","0.813702754383824","0.800973002458238","0.81086784564546","0.7915","0.773408985","0.781178428641213","0.769826717","0.7714755308087075","0.7502987126749837","0.7573162155826827","0.7571441280633578","0.7460278678710043","0.723511637","0.716643566","0.715826933499678","0.7105084195247714","0.7416471984277079","0.7523470541134571","0.759434619007925","0.7764550591341117","0.7655872557927758","0.768502572737022","0.7750736319950395","0.7888405358856709","0.7757579339719174","0.7686550559297693","0.7592932064952109","0.7666830225711482","0.778733889942652","0.7888348317908326","0.8019158498667729","0.8233070748273864","0.8089878550698258","0.7913626365325366","0.7762436751461073","0.7615662879989848","0.7649827332468779","0.7715234746168778","0.807687718557543","0.8058423570888945","0.8127681600212174","0.7985973726146438","0.78843922823063","0.7621399365137433","0.7718401827717553","0.7710255925423465","0.7574911891814309","0.7476569749798794","0.7329709627766486","0.7217638388719212","0.7216535278660237","0.7225035781129585","0.7102679091093835","0.7127468290865503","0.7243581733859942","0.7245189280569957","0.728575098836964","0.7299776261857573","0.7420186617693435","0.7534242022013281","0.7381665109394335","0.738849688808177","0.7589656947505974","0.7727770965137584","0.8038455973376634","0.8128377019794738","0.8344528909620407","0.8332102454561635","0.8834663686440116","0.8853572970041722","0.8545091379070935","0.8191823596306932","0.8183105161084425","0.8262971233987771","0.8239194564997397","0.803254071494075","0.8011985930952705","0.792575455070407","0.7750024983633168","0.7868735190235613","0.8072230316875401","0.8221350063128224","0.8065735746332611","0.7911040351250191","0.7875078750787511","0.7916982521281839","0.7865005053265747","0.7985215943054002","0.7920015387458464","0.7867641426030713","0.7771129145064776","0.7740608522409985","0.7563896011557633","0.7657101091136904","0.7842505969591717","0.7884569896712134"
"IMF.STA:ER(4.0.1)","BOL.XDC_USD.PA_RT.M","OBS_VALUE","Bolivia","Domestic currency per US Dollar","Period average","Monthly","Units","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91","6.91"
"IMF.STA:ER(4.0.1)","DNK.XDC_USD.PA_RT.M","OBS_VALUE","Denmark","Domestic currency per US Dollar","Period average","Monthly","Units","6.40537","6.56890555555556","6.8851","6.92876842","6.702647","6.653748","6.7863","6.7013","6.649282","6.641077","6.949729","6.862655","6.862655","6.728429","6.72137","6.56171","6.585089","6.623795","6.72305","6.63692608695652","6.642432","6.748548","6.892377","7.054238","7.005736","6.98537894736842","6.98621","6.933541","6.732942","6.62404285","6.46125238","6.29995217","6.24485238","6.33142272","6.34062272","6.28876842","6.10417727","6.03029","6.03795","6.06170526","6.30992631","6.379375","6.37732272","6.45646521","6.39745","6.49606956","6.5641","6.56059411","6.53962727","6.574515","6.60263809","6.64293684","6.673521","6.61093888","6.65496086","6.70523181","6.78267619","6.75830869","6.76153809","6.72646666","6.73230454","6.851725","6.75452727","6.86968421","6.84278235","6.62197","6.4978","6.2953619","6.31101363","6.32048636","6.29017619","6.117995","6.112085","6.14729","6.2498","6.20469444","6.12200555","6.17347272","6.29121363","6.31767727","6.31790909","6.41284285","6.51680454","6.5795619","6.57694285","6.560795","6.7526","6.87962777","7.03652631","7.04667142","7.31265714","7.34598695","7.51083181","7.57167142","7.29525454","7.02425714","6.90794545","6.94864","6.95546956","6.79257058","6.85044444","6.868105","6.738676","6.831517","6.979686","7.063186","6.901386","6.838805","6.838345","6.906262","6.856389","6.953914","6.898111","6.937032","6.880035","6.77625","6.717238","6.841126","7.017319","7.111756"
"IMF.STA:ER(4.0.1)","COM.XDC_USD.PA_RT.M","OBS_VALUE","Comoros, Union of the","Domestic currency per US Dollar","Period average","Monthly","Units","423.3315884580204","433.4651288806263","453.9418652932243","456.4004619966046","441.2444896879246","438.7387663109016","447.4149476281279","441.6605142783706","438.4277502774714","437.8849748353338","458.2411978390462","452.2933956823634","453.0235781079501","443.4957738074949","443.2274993242907","433.8649668448841","434.9427954863253","438.1260423582024","444.4745825786474","438.797000426563","438.783233197924","446.1868540728078","455.5697942140672","466.6339695845894","463.4904739269558","462.2605741990952","460.4415193612932","458.8110078338579","444.9177029165725","438.104761018084","427.3839323388465","416.6838485757873","412.9126699599679","418.4871186139089","419.1239989776793","415.6463328412291","403.2687815074388","398.4254280114676","398.8003840809233","400.7459495124753","416.4902508571723","421.2670952194446","420.9988291855742","425.9845892344924","421.974791357527","428.3924481227212","432.8087023285248","432.1492024965246","430.9303793184486","433.4078485439801","435.2743077791708","437.7618846350633","439.8620870434531","435.6241255954805","438.5368067962865","442.1694235978162","447.0847036982446","445.1163511126794","445.1813138277398","442.6777913249261","443.1996699534678","451.1396148555708","444.6800673801881","452.9297360498623","451.269967941221","437.1262838195287","429.164229797686","415.9315089174366","417.1901993963791","417.8005550966143","415.5868457255866","404.2553616649451","404.2180702251692","406.6554939286984","413.4499998172951","410.6884073093972","405.0482525954191","408.3705798457537","416.1523569670934","417.9199359023928","417.9731952870729","424.056164855875","431.0196169790979","435.2240015846812","434.8126609821457","433.7613186503143","446.4739914613604","454.7367748934707","465.0638086685258","465.6220100839838","483.3209087889406","485.7292963417524","496.747818783462","500.6965600298367","482.2611483415488","464.6110111752989","456.8369857925527","459.1350057395638","459.5327310606778","448.5596371170039","452.696342305038","453.8504971129139","444.8918379474667","450.9795878104935","460.4797089498814","465.7662796502421","455.1789461731708","451.2201918342499","451.1339735654325","455.7487460794425","452.5006438439322","458.5930918000874","455.0105520265471","457.261594943768","453.6737412494779","446.7486626380628","442.9747433819557","451.1665968899503","462.8044576742623","469.4908743886437"
"IMF.STA:ER(4.0.1)","BEL.XDC_USD.PA_RT.M","OBS_VALUE","Euro Area (EA)","Domestic currency per US Dollar","Period average","Monthly","Units","0.8604864616796943","0.8810844387271854","0.922706549958253","0.9277040253077657","0.8968971841912902","0.8918039166406774","0.909439587509807","0.8977428180574248","0.8911717287921238","0.8900684543556642","0.9314456035767511","0.9193557823299665","0.9208399902390961","0.9014732648786326","0.9009279557944412","0.8818971707899229","0.8840880230184301","0.8905584611149864","0.9034628440149733","0.8919222864233743","0.8918943024170263","0.9069432987686852","0.9260155654797844","0.9485052009701639","0.9421155633208798","0.9396156032567077","0.9359180949590561","0.9326038298930324","0.9043635541487678","0.8905152035231659","0.8687234729082272","0.8469739095210759","0.8393084098702971","0.8506393327894134","0.8519338899301414","0.844864999466386","0.8197057256444936","0.8098608659032378","0.8106230216938474","0.8145776822006631","0.8465803924285124","0.8562900621421721","0.8557447702325492","0.8658790931610708","0.8577285632188838","0.8707734361098287","0.8797501509571","0.8784096162736778","0.8759321709978928","0.8809680076468023","0.8847618726617157","0.8898182546214936","0.8940872385302759","0.8854729310924965","0.8913934029136799","0.8987772543989239","0.9087683160090161","0.904767337112401","0.9048993838066413","0.8998105898708322","0.9008713883246773","0.9170105456212746","0.9038805234290014","0.9206492418453494","0.917275508285291","0.8885262983590463","0.8723422008814317","0.8454446636338186","0.8480031453207637","0.8492437870096451","0.8447440827688129","0.8217111013169972","0.821635300739061","0.8265897387149836","0.8404006153193886","0.8347872544681988","0.8233227738920266","0.8300759142154212","0.8458935712088718","0.8494864468298842","0.8495947047079263","0.861959274476579","0.8761135602467803","0.8846596175962372","0.8838235046548187","0.881686489917915","0.9075269496046448","0.9243223257895883","0.9453136077893841","0.9464482378854788","0.982423967402214","0.9873193849429204","1.00971622384488","1.017742646809342","0.9802698415527212","0.9443932273513842","0.9285913269570062","0.9332624053905237","0.9340708431816472","0.911766344678089","0.9201748332183115","0.9225208301009851","0.9043109796271538","0.9166852660778954","0.9359957211623758","0.9467414879333901","0.9252211068168001","0.9171743307040958","0.9169990788327741","0.9263793126265746","0.9197770460440389","0.932160882090518","0.9248788198546491","0.9294544102611767","0.9221615466653615","0.9080852609506677","0.9004141905276427","0.9170653907495976","0.9407211299404531","0.9543122986997495"
"IMF.STA:ER(4.0.1)","SWE.XDC_USD.PA_RT.M","OBS_VALUE","Sweden","Domestic currency per US Dollar","Period average","Monthly","Units","8.1055","8.36174","8.5326","8.65291","8.34556","8.26982","8.53643","8.54445","8.3707","8.32247","8.67557","8.50034","8.5479","8.48382","8.36701","8.11587","8.21873","8.31353","8.5599","8.46595","8.53154","8.80535","9.12398","9.21032","8.9615","8.9045","8.9183","8.94835","8.78194","8.68638","8.33172","8.08766","8.0019","8.17835","8.38998","8.39575","8.05104","8.04934","8.23663","8.44931","8.7555","8.80235","8.82092","9.06354","8.95754","9.04253","9.05431","9.02721","8.99475","9.24926","9.29015","9.32739","9.60002","9.41051","9.41376","9.64918","9.72116","9.77431","9.63698","9.43272","9.508527","9.69134","9.83535","10.02097","9.721345","9.31818181818182","9.03543478260869","8.71567142857143","8.84377727272727","8.82952727272727","8.64324285714286","8.36034090909091","8.294995","8.339475","8.54688695652174","8.484065","8.351415","8.39630476190476","8.62645","8.67840454545454","8.6416","8.66778571428572","8.80370909090909","9.08770952380952","9.15546666666666","9.288585","9.57169130434783","9.53877894736842","9.92247272727273","10.0486285714286","10.3900571428571","10.3714782608696","10.8930090909091","11.1459714285714","10.6699","10.3749761904762","10.4061409090909","10.427065","10.4884260869565","10.3368777777778","10.4643363636364","10.7724181818182","10.523819047619","10.8283826086957","11.0837571428571","11.0270045454545","10.68695","10.2767578947368","10.3471863636364","10.4220619047619","10.398845","10.8055904761905","10.7462681818182","10.489295","10.6347565217391","10.4041772727273","10.2270904761905","10.46000435","10.8976666666667","10.978695"
"IMF.STA:ER(4.0.1)","IDN.XDC_USD.PA_RT.M","OBS_VALUE","Indonesia","Domestic currency per US Dollar","Period average","Monthly","Units","12579.0952380952","12749.84","13066.82","12947.76","13140.53","13313.24","13374.79","13781.75","14396.1","13795.86","13672.57","13854.6","13889.05","13515.7","13193.14","13179.86","13419.65","13355.05","13118.8235294118","13165.0","13118.24","13017.2380952381","13310.5","13417.67","13358.7142857143","13340.8421052632","13345.5","13306.3888888889","13323.35","13298.25","13342.0952380952","13341.8181818182","13303.4736842105","13526.0","13527.3636363636","13556.2105263158","13380.3636363636","13590.0526315789","13758.2857142857","13802.9523809524","14059.7","14036.1428571429","14414.5","14559.8571428571","14868.7368421053","15178.8695652174","14696.8571428571","14496.9473684211","14163.1363636364","14035.2105263158","14211.0","14142.5789473684","14392.8095238095","14226.5333333333","14043.9130434783","14242.0454545455","14111.0952380952","14117.5652173913","14068.7164285714","14017.45225","13732.2284090909","13776.15275","15194.5738095238","15867.4319047619","14906.1909375","14195.955","14582.4111363636","14724.5025","14847.9565909091","14749.1379545455","14236.8121428571","14173.0884782609","14061.9025","14042.1025","14417.3934782609","14558.1840909091","14323.1926190476","14338.2288636364","14511.1921428571","14397.702","14256.9570454545","14198.45275","14263.5029545455","14328.9158695652","14335.2404761905","14351.0580555556","14348.6390909091","14368.7389473684","14608.0026666667","14688.5733333333","14984.3814285714","14850.6368181818","14971.7729545455","15417.4761904762","15658.7272727273","15615.0","15295.2380952381","15126.0","15300.7142857143","14866.7142857143","14810.8573809524","14932.0002941176","15039.75","15245.1365909091","15354.2","15741.2275","15617.4090909091","15513.3684210526","15610.8186363636","15665.3336111111","15702.6111111111","16100.0","16083.9447222222","16329.3888888889","16261.652826087","15793.1818181818","15341.25","15541.347826087","15812.35","16023.5"
